MailId,SucursalId,UserId,To,Subject,MailStateId,RetryCount,CreatedAt,SentAt
335,152,130,user130@sucursales.local,Verificación de email,4,3,2026-01-12,
336,354,114,user114@sucursales.local,Eliminación de sucursal,2,0,2025-05-24,2025-05-24
337,249,149,user149@sucursales.local,Verificación de email,2,0,2026-04-09,2026-04-09
338,699,90,user90@sucursales.local,Creación de sucursal,1,0,2024-03-14,
339,362,114,user114@sucursales.local,Notificación operativa,2,0,2025-07-06,2025-07-06
340,543,4,user4@sucursales.local,Verificación de email,2,0,2024-07-10,2024-07-10
341,522,63,user63@sucursales.local,Notificación operativa,2,0,2024-07-03,2024-07-03
342,73,144,user144@sucursales.local,Notificación operativa,1,0,2024-07-22,
343,659,134,user134@sucursales.local,Verificación de email,2,0,2026-04-13,2026-04-13
344,709,5,user5@sucursales.local,Notificación operativa,2,0,2026-02-13,2026-02-13
345,430,41,user41@sucursales.local,Verificación de email,2,0,2024-10-26,2024-10-26
346,479,1,user1@sucursales.local,Eliminación de sucursal,2,0,2026-02-03,2026-02-03
347,548,130,user130@sucursales.local,Notificación operativa,2,0,2024-06-09,2024-06-09
348,337,14,user14@sucursales.local,Creación de sucursal,2,0,2025-06-16,2025-06-16
349,350,33,user33@sucursales.local,Creación de sucursal,1,0,2024-05-15,
350,600,13,user13@sucursales.local,Notificación operativa,2,0,2024-09-15,2024-09-15
351,648,103,user103@sucursales.local,Verificación de email,2,0,2024-08-01,2024-08-01
352,507,49,user49@sucursales.local,Eliminación de sucursal,2,0,2025-06-29,2025-06-29
353,262,69,user69@sucursales.local,Creación de sucursal,2,0,2024-06-01,2024-06-01
354,104,147,user147@sucursales.local,Notificación operativa,2,0,2025-05-04,2025-05-04
355,767,1,user1@sucursales.local,Creación de sucursal,2,0,2025-07-08,2025-07-08
356,201,102,user102@sucursales.local,Notificación operativa,2,0,2024-07-04,2024-07-04
357,665,19,user19@sucursales.local,Notificación operativa,2,0,2024-07-03,2024-07-03
358,129,111,user111@sucursales.local,Creación de sucursal,2,0,2026-04-04,2026-04-04
359,426,108,user108@sucursales.local,Verificación de email,4,2,2026-03-06,
360,501,147,user147@sucursales.local,Eliminación de sucursal,4,2,2024-03-08,
361,431,94,user94@sucursales.local,Eliminación de sucursal,2,0,2024-07-06,2024-07-06
362,254,28,user28@sucursales.local,Eliminación de sucursal,1,0,2025-12-25,
363,78,99,user99@sucursales.local,Creación de sucursal,2,0,2024-01-12,2024-01-12
364,183,24,user24@sucursales.local,Verificación de email,2,0,2026-06-05,2026-06-05
365,61,127,user127@sucursales.local,Verificación de email,3,1,2025-08-05,
366,387,69,user69@sucursales.local,Eliminación de sucursal,2,0,2026-04-06,2026-04-06
367,304,38,user38@sucursales.local,Eliminación de sucursal,2,0,2025-07-17,2025-07-17
368,218,34,user34@sucursales.local,Verificación de email,2,0,2025-02-11,2025-02-11
369,288,122,user122@sucursales.local,Creación de sucursal,2,0,2026-05-06,2026-05-06
370,403,16,user16@sucursales.local,Notificación operativa,1,0,2025-01-24,
371,243,126,user126@sucursales.local,Notificación operativa,4,3,2025-04-10,
372,169,19,user19@sucursales.local,Verificación de email,3,1,2025-06-28,
373,62,118,user118@sucursales.local,Eliminación de sucursal,2,0,2025-07-10,2025-07-10
374,677,66,user66@sucursales.local,Notificación operativa,1,0,2025-09-14,
375,546,12,user12@sucursales.local,Creación de sucursal,2,0,2025-09-27,2025-09-27
376,753,89,user89@sucursales.local,Notificación operativa,2,0,2024-04-07,2024-04-07
377,695,110,user110@sucursales.local,Verificación de email,2,0,2025-04-21,2025-04-21
378,775,94,user94@sucursales.local,Notificación operativa,2,0,2025-10-06,2025-10-06
379,750,58,user58@sucursales.local,Notificación operativa,3,3,2024-01-22,
380,328,72,user72@sucursales.local,Notificación operativa,3,3,2025-04-17,
381,22,150,user150@sucursales.local,Eliminación de sucursal,2,0,2024-03-26,2024-03-26
382,542,73,user73@sucursales.local,Notificación operativa,3,2,2026-04-24,
383,45,138,user138@sucursales.local,Creación de sucursal,2,0,2024-06-15,2024-06-15
384,199,68,user68@sucursales.local,Eliminación de sucursal,2,0,2024-11-19,2024-11-19
385,558,45,user45@sucursales.local,Creación de sucursal,2,0,2024-09-27,2024-09-27
386,3,7,user7@sucursales.local,Eliminación de sucursal,2,0,2025-04-19,2025-04-19
387,346,68,user68@sucursales.local,Notificación operativa,2,0,2026-02-26,2026-02-26
388,795,112,user112@sucursales.local,Verificación de email,2,0,2024-07-26,2024-07-26
389,435,54,user54@sucursales.local,Eliminación de sucursal,2,0,2025-12-29,2025-12-29
390,145,52,user52@sucursales.local,Creación de sucursal,2,0,2024-03-23,2024-03-23
391,520,42,user42@sucursales.local,Creación de sucursal,2,0,2026-05-12,2026-05-12
392,398,58,user58@sucursales.local,Eliminación de sucursal,4,1,2026-03-31,
393,55,67,user67@sucursales.local,Creación de sucursal,2,0,2025-07-11,2025-07-11
394,731,110,user110@sucursales.local,Creación de sucursal,2,0,2026-06-29,2026-06-29
395,515,6,user6@sucursales.local,Verificación de email,2,0,2024-06-19,2024-06-19
396,62,102,user102@sucursales.local,Verificación de email,3,3,2025-12-19,
397,496,33,user33@sucursales.local,Creación de sucursal,2,0,2026-04-28,2026-04-28
398,720,104,user104@sucursales.local,Creación de sucursal,2,0,2024-05-16,2024-05-16
399,98,117,user117@sucursales.local,Notificación operativa,2,0,2025-08-01,2025-08-01
400,377,33,user33@sucursales.local,Creación de sucursal,4,2,2025-03-15,
401,496,52,user52@sucursales.local,Notificación operativa,3,1,2024-06-04,
402,784,2,user2@sucursales.local,Notificación operativa,1,0,2024-03-15,
403,661,111,user111@sucursales.local,Verificación de email,2,0,2025-06-30,2025-06-30
404,104,75,user75@sucursales.local,Notificación operativa,2,0,2026-01-25,2026-01-25
405,622,80,user80@sucursales.local,Notificación operativa,2,0,2024-08-28,2024-08-28
406,652,120,user120@sucursales.local,Verificación de email,2,0,2025-08-05,2025-08-05
407,471,114,user114@sucursales.local,Notificación operativa,2,0,2024-12-17,2024-12-17
408,656,126,user126@sucursales.local,Notificación operativa,2,0,2025-08-19,2025-08-19
409,587,96,user96@sucursales.local,Creación de sucursal,2,0,2026-02-10,2026-02-10
410,35,58,user58@sucursales.local,Eliminación de sucursal,3,3,2025-10-03,
411,492,8,user8@sucursales.local,Creación de sucursal,2,0,2025-10-28,2025-10-28
412,630,91,user91@sucursales.local,Creación de sucursal,2,0,2025-11-23,2025-11-23
413,79,90,user90@sucursales.local,Creación de sucursal,2,0,2025-03-26,2025-03-26
414,746,57,user57@sucursales.local,Eliminación de sucursal,3,1,2025-09-16,
415,500,126,user126@sucursales.local,Eliminación de sucursal,2,0,2024-02-29,2024-02-29
416,78,24,user24@sucursales.local,Verificación de email,2,0,2026-01-04,2026-01-04
417,723,89,user89@sucursales.local,Eliminación de sucursal,2,0,2025-10-19,2025-10-19
418,793,75,user75@sucursales.local,Creación de sucursal,2,0,2026-04-03,2026-04-03
419,700,149,user149@sucursales.local,Creación de sucursal,3,2,2024-05-08,
420,783,131,user131@sucursales.local,Creación de sucursal,2,0,2024-07-08,2024-07-08
421,419,102,user102@sucursales.local,Creación de sucursal,2,0,2026-01-06,2026-01-06
422,198,7,user7@sucursales.local,Creación de sucursal,2,0,2026-04-28,2026-04-28
423,221,68,user68@sucursales.local,Eliminación de sucursal,2,0,2024-03-26,2024-03-26
424,418,64,user64@sucursales.local,Verificación de email,2,0,2026-04-15,2026-04-15
425,535,128,user128@sucursales.local,Notificación operativa,2,0,2025-06-24,2025-06-24
426,255,73,user73@sucursales.local,Notificación operativa,3,1,2025-10-06,
427,267,25,user25@sucursales.local,Notificación operativa,3,2,2024-10-28,
428,550,126,user126@sucursales.local,Verificación de email,2,0,2025-01-31,2025-01-31
429,293,128,user128@sucursales.local,Verificación de email,2,0,2024-01-22,2024-01-22
430,144,101,user101@sucursales.local,Eliminación de sucursal,2,0,2025-09-09,2025-09-09
431,25,45,user45@sucursales.local,Verificación de email,2,0,2024-11-05,2024-11-05
432,574,11,user11@sucursales.local,Verificación de email,2,0,2025-03-06,2025-03-06
433,159,97,user97@sucursales.local,Eliminación de sucursal,2,0,2024-09-28,2024-09-28
434,229,27,user27@sucursales.local,Eliminación de sucursal,3,2,2025-05-03,
435,687,144,user144@sucursales.local,Notificación operativa,2,0,2025-06-17,2025-06-17
436,8,66,user66@sucursales.local,Creación de sucursal,2,0,2025-02-16,2025-02-16
437,761,65,user65@sucursales.local,Verificación de email,4,2,2025-03-28,
438,187,34,user34@sucursales.local,Verificación de email,2,0,2025-03-11,2025-03-11
439,529,85,user85@sucursales.local,Creación de sucursal,2,0,2026-05-15,2026-05-15
440,489,95,user95@sucursales.local,Creación de sucursal,2,0,2025-08-29,2025-08-29
441,705,37,user37@sucursales.local,Verificación de email,2,0,2024-04-16,2024-04-16
442,30,84,user84@sucursales.local,Creación de sucursal,2,0,2024-09-23,2024-09-23
443,451,67,user67@sucursales.local,Verificación de email,2,0,2024-01-24,2024-01-24
444,497,107,user107@sucursales.local,Notificación operativa,4,2,2025-06-23,
445,306,30,user30@sucursales.local,Eliminación de sucursal,2,0,2025-07-01,2025-07-01
446,184,117,user117@sucursales.local,Notificación operativa,2,0,2025-11-13,2025-11-13
447,241,51,user51@sucursales.local,Verificación de email,2,0,2025-05-22,2025-05-22
448,653,33,user33@sucursales.local,Verificación de email,2,0,2024-10-20,2024-10-20
449,776,139,user139@sucursales.local,Creación de sucursal,2,0,2024-05-09,2024-05-09
450,194,94,user94@sucursales.local,Eliminación de sucursal,1,0,2026-06-12,
451,435,91,user91@sucursales.local,Verificación de email,2,0,2024-11-12,2024-11-12
452,102,27,user27@sucursales.local,Creación de sucursal,2,0,2024-04-19,2024-04-19
453,690,119,user119@sucursales.local,Eliminación de sucursal,2,0,2025-10-31,2025-10-31
454,82,44,user44@sucursales.local,Eliminación de sucursal,2,0,2025-10-18,2025-10-18
455,289,144,user144@sucursales.local,Creación de sucursal,2,0,2024-11-16,2024-11-16
456,487,19,user19@sucursales.local,Eliminación de sucursal,2,0,2024-04-11,2024-04-11
457,715,27,user27@sucursales.local,Verificación de email,4,2,2025-03-29,
458,347,50,user50@sucursales.local,Creación de sucursal,2,0,2025-10-24,2025-10-24
459,462,73,user73@sucursales.local,Verificación de email,2,0,2025-08-27,2025-08-27
460,259,4,user4@sucursales.local,Creación de sucursal,3,3,2025-08-06,
461,775,138,user138@sucursales.local,Eliminación de sucursal,1,0,2024-07-15,
462,46,104,user104@sucursales.local,Verificación de email,2,0,2024-06-19,2024-06-19
463,783,100,user100@sucursales.local,Verificación de email,2,0,2024-04-09,2024-04-09
464,159,145,user145@sucursales.local,Eliminación de sucursal,2,0,2026-02-05,2026-02-05
465,130,107,user107@sucursales.local,Verificación de email,2,0,2025-03-06,2025-03-06
466,538,4,user4@sucursales.local,Eliminación de sucursal,4,1,2025-04-08,
467,328,108,user108@sucursales.local,Eliminación de sucursal,3,2,2025-07-17,
468,568,3,user3@sucursales.local,Verificación de email,4,3,2024-02-14,
469,124,135,user135@sucursales.local,Creación de sucursal,1,0,2025-07-10,
470,1,1,user1@sucursales.local,Verificación de email,2,0,2024-01-08,2024-01-08
471,158,140,user140@sucursales.local,Notificación operativa,2,0,2024-07-18,2024-07-18
472,645,42,user42@sucursales.local,Eliminación de sucursal,2,0,2025-06-20,2025-06-20
473,11,117,user117@sucursales.local,Creación de sucursal,4,1,2026-02-12,
474,782,109,user109@sucursales.local,Eliminación de sucursal,2,0,2026-05-29,2026-05-29
475,605,120,user120@sucursales.local,Notificación operativa,3,3,2024-07-28,
476,376,69,user69@sucursales.local,Creación de sucursal,2,0,2025-02-04,2025-02-04
477,70,149,user149@sucursales.local,Creación de sucursal,4,2,2026-05-21,
478,696,33,user33@sucursales.local,Notificación operativa,2,0,2024-01-03,2024-01-03
479,171,79,user79@sucursales.local,Eliminación de sucursal,2,0,2024-05-17,2024-05-17
480,341,138,user138@sucursales.local,Eliminación de sucursal,2,0,2025-07-26,2025-07-26
481,400,52,user52@sucursales.local,Notificación operativa,2,0,2025-08-20,2025-08-20
482,332,90,user90@sucursales.local,Creación de sucursal,2,0,2025-11-01,2025-11-01
483,793,59,user59@sucursales.local,Eliminación de sucursal,2,0,2025-09-16,2025-09-16
484,517,90,user90@sucursales.local,Notificación operativa,2,0,2025-01-06,2025-01-06
485,666,57,user57@sucursales.local,Verificación de email,3,2,2024-06-01,
486,529,25,user25@sucursales.local,Notificación operativa,2,0,2025-11-01,2025-11-01
487,359,83,user83@sucursales.local,Notificación operativa,2,0,2025-11-09,2025-11-09
488,652,39,user39@sucursales.local,Notificación operativa,1,0,2024-07-31,
489,600,15,user15@sucursales.local,Verificación de email,2,0,2024-03-29,2024-03-29
490,336,41,user41@sucursales.local,Creación de sucursal,2,0,2025-03-14,2025-03-14
491,521,25,user25@sucursales.local,Verificación de email,2,0,2025-04-20,2025-04-20
492,555,21,user21@sucursales.local,Creación de sucursal,2,0,2026-05-21,2026-05-21
493,485,42,user42@sucursales.local,Verificación de email,4,2,2025-09-22,
494,549,124,user124@sucursales.local,Verificación de email,2,0,2026-03-12,2026-03-12
495,46,148,user148@sucursales.local,Eliminación de sucursal,1,0,2024-09-20,
496,799,133,user133@sucursales.local,Notificación operativa,2,0,2025-03-06,2025-03-06
497,23,127,user127@sucursales.local,Eliminación de sucursal,2,0,2026-01-22,2026-01-22
498,654,6,user6@sucursales.local,Verificación de email,2,0,2026-04-28,2026-04-28
499,584,128,user128@sucursales.local,Verificación de email,1,0,2026-04-01,
500,781,83,user83@sucursales.local,Notificación operativa,2,0,2026-06-03,2026-06-03
501,632,33,user33@sucursales.local,Verificación de email,2,0,2025-12-03,2025-12-03
502,778,96,user96@sucursales.local,Notificación operativa,3,3,2026-04-18,
503,561,69,user69@sucursales.local,Notificación operativa,2,0,2024-01-26,2024-01-26
504,2,27,user27@sucursales.local,Verificación de email,2,0,2025-09-06,2025-09-06
505,131,55,user55@sucursales.local,Notificación operativa,2,0,2025-10-30,2025-10-30
506,192,76,user76@sucursales.local,Verificación de email,2,0,2024-06-05,2024-06-05
507,5,35,user35@sucursales.local,Verificación de email,2,0,2025-05-10,2025-05-10
508,403,115,user115@sucursales.local,Eliminación de sucursal,2,0,2025-08-08,2025-08-08
509,436,13,user13@sucursales.local,Verificación de email,2,0,2025-12-12,2025-12-12
510,164,74,user74@sucursales.local,Notificación operativa,2,0,2025-04-29,2025-04-29
511,249,14,user14@sucursales.local,Eliminación de sucursal,2,0,2024-10-22,2024-10-22
512,550,8,user8@sucursales.local,Creación de sucursal,2,0,2025-03-26,2025-03-26
513,38,107,user107@sucursales.local,Eliminación de sucursal,2,0,2026-03-14,2026-03-14
514,643,21,user21@sucursales.local,Creación de sucursal,2,0,2025-10-18,2025-10-18
515,138,12,user12@sucursales.local,Eliminación de sucursal,3,1,2024-09-27,
516,800,145,user145@sucursales.local,Notificación operativa,1,0,2024-07-18,
517,256,55,user55@sucursales.local,Notificación operativa,2,0,2026-06-15,2026-06-15
518,192,129,user129@sucursales.local,Notificación operativa,2,0,2026-03-04,2026-03-04
519,369,92,user92@sucursales.local,Verificación de email,4,1,2024-12-18,
520,571,83,user83@sucursales.local,Notificación operativa,2,0,2024-12-05,2024-12-05
521,743,110,user110@sucursales.local,Notificación operativa,2,0,2025-07-07,2025-07-07
522,172,103,user103@sucursales.local,Verificación de email,2,0,2025-05-27,2025-05-27
523,230,12,user12@sucursales.local,Creación de sucursal,2,0,2025-06-06,2025-06-06
524,268,104,user104@sucursales.local,Verificación de email,2,0,2024-06-28,2024-06-28
525,293,114,user114@sucursales.local,Verificación de email,2,0,2026-05-18,2026-05-18
526,642,131,user131@sucursales.local,Verificación de email,2,0,2025-08-22,2025-08-22
527,122,80,user80@sucursales.local,Verificación de email,1,0,2025-04-11,
528,764,99,user99@sucursales.local,Eliminación de sucursal,2,0,2024-02-06,2024-02-06
529,438,86,user86@sucursales.local,Creación de sucursal,2,0,2024-07-19,2024-07-19
530,605,101,user101@sucursales.local,Creación de sucursal,2,0,2024-03-08,2024-03-08
531,373,90,user90@sucursales.local,Verificación de email,2,0,2025-07-01,2025-07-01
532,589,135,user135@sucursales.local,Creación de sucursal,2,0,2024-10-13,2024-10-13
533,664,39,user39@sucursales.local,Verificación de email,2,0,2024-07-14,2024-07-14
534,472,119,user119@sucursales.local,Creación de sucursal,2,0,2025-09-22,2025-09-22
535,111,97,user97@sucursales.local,Notificación operativa,1,0,2025-06-16,
536,302,50,user50@sucursales.local,Notificación operativa,2,0,2025-12-14,2025-12-14
537,639,1,user1@sucursales.local,Verificación de email,2,0,2026-04-29,2026-04-29
538,265,58,user58@sucursales.local,Notificación operativa,2,0,2024-06-07,2024-06-07
539,259,53,user53@sucursales.local,Verificación de email,2,0,2026-02-27,2026-02-27
540,530,137,user137@sucursales.local,Eliminación de sucursal,2,0,2025-05-06,2025-05-06
541,401,24,user24@sucursales.local,Notificación operativa,2,0,2025-06-01,2025-06-01
542,745,81,user81@sucursales.local,Creación de sucursal,2,0,2025-04-15,2025-04-15
543,634,107,user107@sucursales.local,Verificación de email,2,0,2024-10-26,2024-10-26
544,711,115,user115@sucursales.local,Creación de sucursal,2,0,2026-01-13,2026-01-13
545,329,50,user50@sucursales.local,Creación de sucursal,1,0,2026-03-18,
